"59","56","5","90","19000","NULL","NULL","NULL","1","2015-04-20 14:20:00","2015-04-22 12:00:00","14.75","NULL","NULL"
"60","57","4","60","19000","NULL","NULL","NULL","1","2015-04-21 08:00:00","2015-04-23 08:10:00","17.25","NULL","NULL"
"61","58","7","60","4500","NULL","NULL","NULL","0","2015-04-23 12:00:00","2015-04-24 13:30:00","9.5","NULL","NULL"
"62","58","8","60","4500","NULL","NULL","NULL","0","2015-04-23 12:00:00","2015-04-24 14:00:00","10.25","NULL","NULL"
"63","59","4","30","2250","NULL","NULL","NULL","0","2015-04-24 09:30:00","2015-04-24 15:20:00","6","NULL","NULL"
"64","59","9","30","2250","NULL","NULL","NULL","0","2015-04-24 09:30:00","2015-04-25 11:00:00","9.5","NULL","NULL"
"65","59","10","30","2250","NULL","NULL","NULL","0","2015-04-24 09:30:00","2015-04-24 13:40:00","4.25","NULL","NULL"
"66","59","3","30","2250","NULL","NULL","NULL","0","2015-04-24 09:30:00","2015-04-24 16:20:00","7","NULL","NULL"
"67","60","5","20","6840","NULL","NULL","NULL","0","2015-04-25 08:00:00","2015-04-25 14:45:00","6.75","NULL","NULL"
"68","60","7","20","6840","NULL","NULL","NULL","4.5","2015-04-25 08:00:00","2015-04-27 09:00:00","13.5","NULL","NULL"
"69","60","4","20","6840","NULL","NULL","NULL","0","2015-04-25 08:00:00","2015-04-27 09:30:00","9.5","NULL","NULL"
"70","60","3","20","6840","NULL","NULL","NULL","0","2015-04-25 08:00:00","2015-04-25 16:15:00","8.25","NULL","NULL"
"71","60","6","20","6840","NULL","NULL","NULL","0","2015-04-25 08:00:00","2015-04-25 14:30:00","6.5","NULL","NULL"
"72","60","8","20","6840","NULL","NULL","NULL","0","2015-04-25 08:00:00","2015-04-25 13:30:00","5.5","NULL","NULL"
"73","61","7","20","5960","NULL","NULL","NULL","1","2015-04-27 12:00:00","2015-04-28 15:00:00","12","NULL","NULL"
"74","61","9","20","5500","NULL","NULL","NULL","1","2015-04-27 12:00:00","2015-04-28 16:45:00","13.75","NULL","NULL"
"75","61","8","20","5500","NULL","NULL","NULL","2","2015-04-27 12:00:00","2015-04-28 16:00:00","14","NULL","NULL"
"76","61","4","20","5500","NULL","NULL","NULL","1","2015-04-27 12:00:00","2015-04-28 12:00:00","9","NULL","NULL"
"77","61","5","20","5500","NULL","NULL","NULL","1","2015-04-27 12:00:00","2015-04-28 09:30:00","6.75","NULL","NULL"
"78","61","10","10","5500","NULL","NULL","NULL","1","2015-04-27 12:00:00","2015-04-28 10:45:00","7.75","NULL","NULL"
"79","61","6","10","5500","NULL","NULL","NULL","0","2015-04-27 12:00:00","2015-04-28 11:30:00","7.5","NULL","NULL"
"80","61","3","10","5500","NULL","NULL","NULL","1","2015-04-27 12:00:00","2015-04-28 13:30:00","10.5","NULL","NULL"
"81","63","8","30","5600","NULL","NULL","NULL","1.5","2015-04-28 16:00:00","2015-04-29 09:00:00","2.75","NULL","NULL"
"82","63","5","40","5200","NULL","NULL","NULL","0","2015-04-28 09:30:00","2015-04-29 11:00:00","9.5","NULL","NULL"
"83","63","7","40","5200","NULL","NULL","NULL","0.5","2015-04-28 15:00:00","2015-04-29 09:30:00","3.25","NULL","NULL"
"84","63","3","30","5200","NULL","NULL","NULL","1","2015-04-28 13:30:00","2015-04-29 10:30:00","6","NULL","NULL"
"85","63","9","30","5200","NULL","NULL","NULL","1","2015-04-28 16:45:00","2015-04-29 17:00:00","9.5","NULL","NULL"
"86","63","10","30","5200","NULL","NULL","NULL","0.5","2015-04-28 11:00:00","2015-04-29 17:00:00","14.5","NULL","NULL"
"87","64","4","40","6840","NULL","NULL","NULL","0","2015-04-29 08:00:00","2015-04-29 17:00:00","9","NULL","NULL"
"88","64","7","20","6840","NULL","NULL","NULL","0","2015-04-29 09:30:00","2015-04-29 17:00:00","7.5","NULL","NULL"
"89","64","3","20","6840","NULL","NULL","NULL","0","2015-04-29 10:30:00","2015-04-29 16:30:00","6","NULL","NULL"
"90","64","6","20","6840","NULL","NULL","NULL","0","2015-04-29 10:00:00","2015-04-29 17:00:00","7.25","NULL","NULL"
"91","64","5","10","6840","NULL","NULL","NULL","0","2015-04-29 11:00:00","2015-04-29 16:45:00","5.75","NULL","NULL"
"92","64","8","10","6840","NULL","NULL","NULL","0","2015-04-29 09:00:00","2015-04-29 15:30:00","6.75","NULL","NULL"
"93","62","4","40","10260","NULL","NULL","NULL","0.5","2015-04-28 12:00:00","2015-04-28 17:00:00","5.75","NULL","NULL"
"94","62","6","20","10260","NULL","NULL","NULL","0.5","2015-04-28 14:30:00","2015-04-29 10:00:00","4","NULL","NULL"
"95","65","7","30","4158","NULL","NULL","NULL","0.5","2015-04-30 09:30:00","2015-04-30 17:00:00","8","NULL","NULL"
"96","65","9","30","4156","NULL","NULL","NULL","0","2015-04-30 09:45:00","2015-04-30 17:00:00","7.5","NULL","NULL"
"97","65","8","25","4156","NULL","NULL","NULL","0","2015-04-30 09:45:00","2015-04-30 15:15:00","5.5","NULL","NULL"
"98","65","10","25","4156","NULL","NULL","NULL","1","2015-04-30 10:00:00","2015-04-30 17:00:00","8.25","NULL","NULL"
"99","65","3","25","4156","NULL","NULL","NULL","0","2015-04-30 10:00:00","2015-04-30 15:15:00","5.25","NULL","NULL"
"100","65","5","25","4156","NULL","NULL","NULL","0","2015-04-30 10:00:00","2015-04-30 15:15:00","5.25","NULL","NULL"
"101","65","6","25","4156","NULL","NULL","NULL","0","2015-04-30 10:00:00","2015-04-30 17:00:00","7.25","NULL","NULL"
"102","65","4","25","4156","NULL","NULL","NULL","0.5","2015-04-30 10:20:00","2015-04-30 17:00:00","7.25","NULL","NULL"
"103","66","3","20","3030","NULL","NULL","NULL","0.5","2015-05-04 08:00:00","2015-05-04 11:25:00","4","NULL","NULL"
"104","66","5","20","2960","NULL","NULL","NULL","0.5","2015-05-04 12:00:00","2015-05-04 17:00:00","5.75","NULL","NULL"
"105","66","8","20","2960","NULL","NULL","NULL","0.5","2015-05-04 08:00:00","2015-05-04 10:05:00","2.75","NULL","NULL"
"106","66","10","20","2960","NULL","NULL","NULL","0","2015-05-04 08:00:00","2015-05-04 13:25:00","5.5","NULL","NULL"
"107","66","9","20","2960","NULL","NULL","NULL","1.25","2015-05-04 08:00:00","2015-05-04 10:35:00","4","NULL","NULL"
"108","66","7","20","2960","NULL","NULL","NULL","0.75","2015-05-04 08:00:00","2015-05-04 15:45:00","8.5","NULL","NULL"
"109","66","4","15","2960","NULL","NULL","NULL","0.5","2015-05-04 08:00:00","2015-05-04 16:52:00","9.5","NULL","NULL"
"110","66","6","15","2960","NULL","NULL","NULL","0","2015-05-04 08:00:00","2015-05-04 14:50:00","7","NULL","NULL"
"111","67","5","65","22230","NULL","NULL","NULL","1.25","2015-05-04 08:00:00","2015-05-05 09:35:00","11","NULL","NULL"
"112","67","6","65","22230","NULL","NULL","NULL","1.5","2015-05-04 14:55:00","2015-05-05 17:00:00","11.75","NULL","NULL"
"113","68","9","60","20520","NULL","NULL","NULL","1.5","2015-05-04 12:00:00","2015-05-06 14:45:00","20.5","NULL","NULL"
"114","68","7","60","20520","NULL","NULL","NULL","1.5","2015-05-04 15:45:00","2015-05-06 15:15:00","17","NULL","NULL"
"115","70","3","60","9500","NULL","NULL","NULL","2","2015-05-04 12:00:00","2015-05-06 17:00:00","23.25","NULL","NULL"
"116","70","4","60","9500","NULL","NULL","NULL","1","2015-05-04 17:00:00","2015-05-06 16:13:00","16.25","NULL","NULL"
"117","70","5","60","9500","NULL","NULL","NULL","0.5","2015-05-05 09:40:00","2015-05-06 16:50:00","15.75","NULL","NULL"
"118","70","6","60","9500","NULL","NULL","NULL","0","2015-05-06 10:30:00","2015-05-06 13:57:00","3.5","NULL","NULL"
"119","69","8","60","20520","NULL","NULL","NULL","2","2015-05-04 10:30:00","2015-05-06 13:57:00","21.5","NULL","NULL"
"120","69","10","60","20520","NULL","NULL","NULL","1.5","2015-05-04 13:30:00","2015-05-06 01:55:00","6","NULL","NULL"
"121","71","7","9","2940","NULL","NULL","NULL","0","2015-05-08 16:45:00","2015-05-09 10:15:00","1.75","NULL","NULL"
"122","71","9","9","2930","NULL","NULL","NULL","0","2015-05-08 16:50:00","2015-05-09 10:30:00","1.75","NULL","NULL"
"123","71","4","9","2930","NULL","NULL","NULL","0","2015-05-08 16:50:00","2015-05-09 10:00:00","1.25","NULL","NULL"
"124","71","5","9","2930","NULL","NULL","NULL","0","2015-05-09 08:00:00","2015-05-09 09:50:00","2","NULL","NULL"
"125","71","3","8","2930","NULL","NULL","NULL","0","2015-05-09 08:00:00","2015-05-09 10:30:00","2.5","NULL","NULL"
"126","71","8","8","2930","NULL","NULL","NULL","0","2015-05-09 08:00:00","2015-05-09 11:15:00","3.25","NULL","NULL"
"127","71","6","8","2930","NULL","NULL","NULL","0","2015-05-09 08:10:00","2015-05-09 09:10:00","1","NULL","NULL"
"128","72","7","19","6360","NULL","NULL","NULL","0","2015-05-11 12:30:00","2015-05-12 09:00:00","4.5","NULL","NULL"
"129","72","4","19","6350","NULL","NULL","NULL","0","2015-05-11 12:30:00","2015-05-12 10:00:00","5.5","NULL","NULL"
"130","72","5","19","6350","NULL","NULL","NULL","0","2015-05-11 12:45:00","2015-05-12 10:00:00","5.25","NULL","NULL"
"131","72","8","19","6350","NULL","NULL","NULL","0","2015-05-11 12:30:00","2015-05-12 10:30:00","6","NULL","NULL"
"132","72","6","18","6350","NULL","NULL","NULL","0","2015-05-11 13:00:00","2015-05-11 17:00:00","4.25","NULL","NULL"
"133","72","9","18","6350","NULL","NULL","NULL","0","2015-05-11 12:30:00","2015-05-12 11:00:00","6.5","NULL","NULL"
"134","72","3","18","6350","NULL","NULL","NULL","0","2015-05-11 12:30:00","2015-05-12 15:00:00","10.5","NULL","NULL"
"135","73","5","10","3420","NULL","NULL","NULL","0","2015-05-18 08:30:00","2015-05-18 10:45:00","2.25","NULL","NULL"
"136","73","10","10","3420","NULL","NULL","NULL","0","2015-05-18 08:30:00","2015-05-18 10:25:00","2","NULL","NULL"
"137","73","6","10","3420","NULL","NULL","NULL","0","2015-05-18 08:30:00","2015-05-18 10:55:00","2.5","NULL","NULL"
"138","73","9","10","3420","NULL","NULL","NULL","0","2015-05-18 08:30:00","2015-05-18 11:38:00","3.25","NULL","NULL"
"139","73","4","10","3420","NULL","NULL","NULL","0","2015-05-18 08:30:00","2015-05-18 11:10:00","2.75","NULL","NULL"
"140","73","7","10","3420","NULL","NULL","NULL","0","2015-05-18 08:30:00","2015-05-18 12:17:00","4","NULL","NULL"
"141","74","4","23","1714","NULL","NULL","NULL","0","2015-05-18 13:00:00","2015-05-18 15:53:00","3","NULL","NULL"
"142","74","6","23","1714","NULL","NULL","NULL","0","2015-05-18 13:00:00","2015-05-18 16:47:00","4","NULL","NULL"
"143","74","10","23","1714","NULL","NULL","NULL","0","2015-05-18 13:00:00","2015-05-18 17:00:00","4.25","NULL","NULL"
"144","74","7","23","1714","NULL","NULL","NULL","0","2015-05-18 13:00:00","2015-05-18 17:00:00","4.25","NULL","NULL"
"145","74","9","23","1714","NULL","NULL","NULL","0.5","2015-05-18 13:00:00","2015-05-18 17:00:00","4.75","NULL","NULL"
"146","74","5","23","1714","NULL","NULL","NULL","0","2015-05-18 13:00:00","2015-05-18 16:40:00","3.75","NULL","NULL"
"147","74","3","23","1714","NULL","NULL","NULL","0","2015-05-18 13:00:00","2015-05-18 17:00:00","4.25","NULL","NULL"
"148","75","4","17","5863","NULL","NULL","NULL","0","2015-05-19 08:00:00","2015-05-19 15:35:00","7.75","NULL","NULL"
"149","75","6","17","5863","NULL","NULL","NULL","0","2015-05-19 08:00:00","2015-05-19 14:58:00","7","NULL","NULL"
"150","75","7","17","5863","NULL","NULL","NULL","0","2015-05-19 08:00:00","2015-05-19 17:00:00","9","NULL","NULL"
"151","75","5","17","5863","NULL","NULL","NULL","0","2015-05-19 08:00:00","2015-05-19 17:00:00","9","NULL","NULL"
"152","75","3","17","5863","NULL","NULL","NULL","0","2015-05-19 08:00:00","2015-05-20 14:30:00","14.5","NULL","NULL"
"153","75","9","17","5863","NULL","NULL","NULL","0","2015-05-19 08:00:00","2015-05-21 16:00:00","24","NULL","NULL"
"154","75","8","17","5863","NULL","NULL","NULL","0","2015-05-21 10:10:00","2015-05-21 13:00:00","3","NULL","NULL"
"155","76","6","40","13680","NULL","NULL","NULL","0","2015-05-19 15:00:00","2015-05-20 15:25:00","8.5","NULL","NULL"
"156","76","10","40","13680","NULL","NULL","NULL","0","2015-05-19 08:00:00","2015-05-21 09:30:00","17.5","NULL","NULL"
"157","76","3","40","13680","NULL","NULL","NULL","0","2015-05-20 14:40:00","2015-05-21 10:34:00","4","NULL","NULL"
"158","77","8","30","10260","NULL","NULL","NULL","0","2015-05-19 12:00:00","2015-05-20 11:27:00","7.5","NULL","NULL"
"159","77","4","30","10260","NULL","NULL","NULL","0","2015-05-19 15:35:00","2015-05-20 16:00:00","8.5","NULL","NULL"
"160","77","5","30","10260","NULL","NULL","NULL","0","2015-05-20 08:00:00","2015-05-20 17:00:00","9","NULL","NULL"
"161","77","7","30","10260","NULL","NULL","NULL","0","2015-05-20 08:00:00","2015-05-21 13:00:00","13","NULL","NULL"
"162","78","4","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 13:17:00","5.5","NULL","NULL"
"163","78","9","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 14:00:00","6","NULL","NULL"
"164","78","7","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 11:45:00","3.75","NULL","NULL"
"165","78","8","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 12:04:00","4.25","NULL","NULL"
"166","78","10","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 12:25:00","4.5","NULL","NULL"
"167","78","5","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 13:38:00","5.75","NULL","NULL"
"168","78","3","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 14:52:00","7","NULL","NULL"
"169","78","6","15","5130","NULL","NULL","NULL","0","2015-05-22 08:00:00","2015-05-22 15:15:00","7.25","NULL","NULL"
"170","79","7","15","5130","NULL","NULL","NULL","0","2015-05-22 13:50:00","2015-05-22 17:00:00","3.25","NULL","NULL"
"171","79","10","15","5130","NULL","NULL","NULL","0","2015-05-22 12:30:00","2015-05-22 17:00:00","4.5","NULL","NULL"
"172","79","6","15","5130","NULL","NULL","NULL","0","2015-05-22 15:20:00","2015-05-22 17:00:00","1.75","NULL","NULL"
"173","79","4","15","5130","NULL","NULL","NULL","0","2015-05-22 13:20:00","2015-05-22 17:00:00","3.75","NULL","NULL"
"174","79","3","15","5130","NULL","NULL","NULL","0","2015-05-22 14:55:00","2015-05-22 17:00:00","2.25","NULL","NULL"
"175","79","5","15","5130","NULL","NULL","NULL","0","2015-05-22 13:40:00","2015-05-22 17:00:00","3.5","NULL","NULL"
"176","79","9","15","5130","NULL","NULL","NULL","0","2015-05-22 14:00:00","2015-05-22 17:00:00","3","NULL","NULL"
"177","79","8","15","5130","NULL","NULL","NULL","0","2015-05-22 14:25:00","2015-05-22 17:00:00","2.75","NULL","NULL"
"178","80","4","20","3166","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 12:12:00","5","NULL","NULL"
"179","80","6","20","3166","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 14:20:00","8","NULL","NULL"
"180","80","5","20","3166","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 13:42:00","7.25","NULL","NULL"
"181","80","7","20","3166","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 13:04:00","7.25","NULL","NULL"
"182","80","10","20","1588","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 14:35:00","4.75","NULL","NULL"
"183","80","8","20","3166","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 12:20:00","7","NULL","NULL"
"184","80","9","20","3166","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 13:12:00","6.75","NULL","NULL"
"185","80","3","20","3166","NULL","NULL","NULL","0","2015-05-25 10:00:00","2015-05-25 12:51:00","7.25","NULL","NULL"
"186","81","4","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-26 17:00:00","5.25","NULL","NULL"
"187","81","7","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-26 17:00:00","5.25","NULL","NULL"
"188","81","8","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-26 17:00:00","5.25","NULL","NULL"
"189","81","9","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-26 17:00:00","5.25","NULL","NULL"
"190","81","5","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-26 17:00:00","5.25","NULL","NULL"
"191","81","6","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-26 16:15:00","4.5","NULL","NULL"
"192","81","10","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-27 10:50:00","7","NULL","NULL"
"193","81","3","19","6413","NULL","NULL","NULL","0","2015-05-26 12:00:00","2015-05-27 09:50:00","6","NULL","NULL"
"194","82","8","10","3420","NULL","NULL","NULL","0","2015-05-27 08:00:00","2015-05-27 11:40:00","3.75","NULL","NULL"
"195","82","6","10","3420","NULL","NULL","NULL","0","2015-05-27 08:00:00","2015-05-27 16:21:00","8.5","NULL","NULL"
"196","82","5","10","3420","NULL","NULL","NULL","0","2015-05-27 08:00:00","2015-05-27 16:45:00","8.75","NULL","NULL"
"197","82","4","10","3420","NULL","NULL","NULL","0","2015-05-27 08:00:00","2015-05-27 16:53:00","9","NULL","NULL"
"198","82","7","10","3420","NULL","NULL","NULL","0","2015-05-27 08:00:00","2015-05-27 16:17:00","8.5","NULL","NULL"
"199","82","3","10","3420","NULL","NULL","NULL","0","2015-05-27 08:00:00","2015-05-27 16:18:00","8.5","NULL","NULL"
"200","83","5","21","7329","NULL","NULL","NULL","0","2015-05-28 08:00:00","2015-05-28 16:54:00","9","NULL","NULL"
"201","83","8","21","7329","NULL","NULL","NULL","0","2015-05-28 08:00:00","2015-05-28 15:45:00","7.75","NULL","NULL"
"202","83","4","21","7329","NULL","NULL","NULL","0","2015-05-28 08:00:00","2015-05-28 17:00:00","9","NULL","NULL"
"203","83","6","21","7329","NULL","NULL","NULL","0","2015-05-28 08:00:00","2015-05-28 16:10:00","8.25","NULL","NULL"
"204","83","10","21","7329","NULL","NULL","NULL","0","2015-05-28 08:00:00","2015-05-29 17:00:00","17","NULL","NULL"
"205","83","9","21","7329","NULL","NULL","NULL","0","2015-05-28 08:00:00","2015-05-29 15:00:00","15","NULL","NULL"
"206","83","7","21","7329","NULL","NULL","NULL","0","2015-05-28 08:00:00","2015-05-29 11:20:00","11.5","NULL","NULL"
"207","84","8","20","6840","NULL","NULL","NULL","0","2015-05-29 08:00:00","2015-05-29 13:15:00","5.25","NULL","NULL"
"208","84","4","20","6840","NULL","NULL","NULL","0","2015-05-29 08:00:00","2015-05-29 13:13:00","5.25","NULL","NULL"
"209","84","5","20","6840","NULL","NULL","NULL","0","2015-05-29 08:00:00","2015-05-29 14:16:00","6.5","NULL","NULL"
"210","85","4","50","0","NULL","NULL","NULL","0","2015-05-30 08:00:00","2015-06-01 11:30:00","4.5","NULL","NULL"
"211","85","8","40","6333","NULL","NULL","NULL","0","2015-05-30 08:00:00","2015-05-30 17:00:00","9","NULL","NULL"
"212","85","10","35","5542","NULL","NULL","NULL","0","2015-05-30 08:00:00","2015-06-02 09:30:00","10.5","NULL","NULL"
"213","85","6","40","6333","NULL","NULL","NULL","0","2015-05-30 08:00:00","2015-06-01 10:45:00","3.75","NULL","NULL"
"214","85","9","35","5542","NULL","NULL","NULL","0","2015-05-30 08:00:00","2015-06-02 10:00:00","11","NULL","NULL"
"215","85","5","40","6333","NULL","NULL","NULL","0","2015-05-30 08:00:00","2015-06-01 17:00:00","10","NULL","NULL"
"216","86","4","25","8550","NULL","NULL","01-25-20-29","0","2015-06-04 08:00:00","2015-06-04 15:15:00","7.25","NULL","NULL"
